-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,pf,hf,H/B,fc,Fyl,Fyv,ALr,AH,Av,S,Sc,DS
2.537459707,2.513874754,2.485121496,2.449342486,2.403712475,2.343756408,2.26208056,2.14642567,1.983108923,1.802824769,1.661596729,1.378431685,1.217954429,1.167415298,1.145412205,1.132756048,1.124338036,1.118256585,1.113625523,1.109967362,1.10699815,0.105713627,1.059731255,6,18.91,356.23,380.93,0.14,1.22,0.25,5.1,5.1,3
2.776949819,2.751112866,2.719608029,2.680370765,2.630207089,2.563905431,2.472391268,2.338829195,2.13491172,1.870625458,1.589932519,1.240684773,1.148877041,1.124046542,1.112256858,1.10496508,1.099938858,1.096267817,1.093480224,1.09130002,1.089553852,0.082992613,1.039943334,6,18.91,374.07,380.93,0.27,0.68,0.25,3.57,3.57,3
3.193260922,3.166514492,3.133820819,3.092959087,3.040461113,2.970615622,2.873390582,2.729842123,2.503221082,2.15355198,1.809224114,1.693460224,1.684240754,1.684573743,1.684891822,1.684855354,1.684657837,1.684408798,1.684155598,1.683917021,1.683699431,0.365229155,1.311101685,4,20.58,349.17,360.44,0.13,1.27,0.56,5,5,3
3.592804609,3.557810755,3.515043414,3.461611354,3.393008029,3.301838092,3.175215961,2.989341382,2.700610936,2.260444863,1.904081871,1.84399542,1.834951516,1.832270043,1.831324827,1.831098045,1.831234728,1.83157009,1.832014217,1.832513316,1.833033624,0.560179876,2.321872114,4,20.58,375.73,360.44,0.13,1.37,0.56,5,5,3
2.877383593,2.852965558,2.823210756,2.786179405,2.738881675,2.676481448,2.590711423,2.466739026,2.279722146,2.02391473,1.771060676,1.588292679,1.547186048,1.537497139,1.533838776,1.531961085,1.530831886,1.530088091,1.529568172,1.529188953,1.528903153,0.307166665,1.2212007,4,25.58,368.38,307.72,0.2,1.84,1.29,5,5,3
3.169181086,3.142183954,3.10918059,3.067931303,3.014943216,2.944473414,2.846439337,2.701709217,2.472303335,2.114278302,1.796276365,1.674968919,1.646547887,1.63924261,1.636662542,1.635531878,1.634970378,1.634668867,1.634499302,1.634402569,1.63434895,0.420228474,1.34205866,4,25.58,368.38,322.57,0.2,1.84,1.58,5.88,5.88,3
3.408460461,3.378183494,3.341169306,3.294929818,3.235621071,3.157008677,3.048348157,2.889747587,2.643317027,2.264189769,1.856782447,1.664088543,1.617599286,1.603260853,1.597230104,1.594005712,1.591936124,1.590417263,1.589199797,1.588170346,1.587272147,0.273094699,1.254303582,4,25.58,394.55,307.72,0.1,2.04,1.29,5,5,3
3.416466556,3.385656186,3.348029465,3.301061131,3.240819972,3.160856517,3.049888676,2.8866791,2.629824374,2.225066057,1.841163058,1.749220494,1.734028187,1.729780898,1.728354801,1.727935037,1.727927004,1.72809101,1.728320853,1.728567459,1.728808023,0.463581801,1.561645484,4,25.58,394.55,307.72,0.2,2.04,1.29,5,5,3
3.357613519,3.327109513,3.289824238,3.243254299,3.183539276,3.104452442,2.995400749,2.837244343,2.594319682,2.218642337,1.823057478,1.704666904,1.687101526,1.68124481,1.677660069,1.675085405,1.673159313,1.671683777,1.67052949,1.66960899,1.668862035,0.424400771,1.362861096,4,25.58,394.55,322.57,0.2,2.04,1.58,5.88,5.88,3
3.380712457,3.348127986,3.30826138,3.258443772,3.194580974,3.110089461,2.993724797,2.824808639,2.56344849,2.174744871,1.941583922,1.90770469,1.901959691,1.900436369,1.900090625,1.900168746,1.900412686,1.900716431,1.901032676,1.901339909,1.9016288,0.707041992,3.685811531,2,14.31,379.55,334.87,0.18,0.68,1.27,5.55,5.55,3
3.323769007,3.291667592,3.252442862,3.203444648,3.140550289,3.057023644,2.941194158,2.77138133,2.504633879,2.079291884,1.789329946,1.76100809,1.765793324,1.770146268,1.772900847,1.774642567,1.775798307,1.77661053,1.777213409,1.77768264,1.778062388,0.604434055,1.891234589,4,23.62,436.88,372.79,0.29,0.68,0.59,3,3,3
2.512904285,2.488063739,2.457792197,2.420107332,2.371943008,2.3083067,2.220536364,2.092443075,1.893488266,1.649346007,1.714877428,1.729445459,1.728120222,1.728063183,1.728350846,1.728730087,1.729116098,1.729477893,1.729805304,1.730096918,1.730354997,0.550722513,1.490384685,4,23.62,436.88,372.79,0.44,0.68,0.59,3,3,3
1.96619335,1.948133942,1.926262817,1.899239789,1.865023323,1.820373731,1.759960364,1.674996729,1.553957051,1.435689363,1.636855694,1.693423392,1.689719281,1.688895102,1.688862619,1.689068183,1.689344029,1.689628366,1.689896935,1.690141047,1.690358946,0.500424989,1.426104985,4,23.62,432.57,328.01,0.44,1.22,1.25,3,3,3
2.640047195,2.615247565,2.584966083,2.547176701,2.498735846,2.434517272,2.345643043,2.21562674,2.012678896,1.705348034,1.622974747,1.60534451,1.591900985,1.589431408,1.58912301,1.589314733,1.589608333,1.589893846,1.59014244,1.590350451,1.590521869,0.395105479,1.331625636,4,23.62,432.57,372.79,0.44,1.22,0.59,3,3,3
2.667205054,2.641212894,2.609422577,2.569644881,2.518434539,2.450061986,2.354354633,2.211945698,1.984883754,1.636171453,1.581051987,1.600248184,1.592033506,1.589016393,1.587704872,1.587065039,1.586729332,1.586542177,1.586430808,1.586359162,1.586308768,0.384089615,1.297376469,4,23.62,432.57,372.79,0.58,1.22,0.59,3,3,3
3.186268003,3.157739136,3.122859498,3.07926096,3.023241406,2.948681352,2.84473598,2.690525085,2.443009576,2.032281814,1.601824551,1.446550346,1.406151305,1.389431725,1.379993496,1.373819226,1.369448895,1.366194816,1.363682388,1.361687922,1.360069039,0.116827613,1.120796789,3.4,26.4,408,392.6,0.5,2.05,0.57,12.5,12.5,3
3.600456419,3.566740129,3.525429434,3.47366171,3.406955412,3.317901642,3.193383494,3.008129841,2.709974344,2.230825873,1.805879593,1.573397635,1.444001529,1.400657421,1.38253851,1.372789112,1.366695568,1.362510995,1.359447651,1.35709978,1.355237172,0.339580028,1.799759015,3.5,24.5,408,392.6,0.2,2.05,0.57,12.5,12.5,3
3.503284288,3.470168448,3.429727592,3.379244174,3.314482348,3.228481379,3.109048975,2.933227661,2.655574968,2.209476187,1.732581949,1.531966912,1.491931212,1.477233721,1.469103355,1.464013835,1.460587088,1.458136202,1.456293845,1.454853209,1.45369164,0.20388628,1.230746022,3.5,27.1,408,392.6,0.35,2.05,0.57,12.5,12.5,3
2.930833925,2.905171,2.87382469,2.834686785,2.784475577,2.71781889,2.625418785,2.49054825,2.287389223,2.029529827,1.80244887,1.414615554,1.118615927,1.020760282,0.979760415,0.956768697,0.941778051,0.931152941,0.923213068,0.917056227,0.912147831,0.041224327,1.017175256,5.1,32.2,550,300,0.06,2.05,2,10,5,3
3.252109654,3.219936711,3.180765989,3.132063232,3.069926197,2.988052013,2.875681481,2.713398792,2.46518601,2.068858937,1.551309319,1.361045923,1.330818894,1.32097184,1.315894526,1.312692904,1.310467316,1.308829057,1.307575302,1.306587491,1.305791035,0.17948365,1.10092674,5.1,38.1,550,300,0.06,2.05,2,10,5,3
3.304987318,3.27326005,3.234621353,3.186561039,3.125201042,3.044240096,2.93281165,2.770959593,2.520219123,2.10615556,1.555965754,1.366710231,1.336842091,1.327188623,1.322288244,1.319248687,1.317167455,1.31565618,1.314513981,1.313624642,1.312915777,0.182816203,1.1031509,5.1,38.1,550,300,0.06,2.05,2,10,5,3
3.264321347,3.236239985,3.201937931,3.159106657,3.10414349,3.031112848,2.929579283,2.779907724,2.545288543,2.199025548,1.845967213,1.578462924,1.477352402,1.441766495,1.425251563,1.415763448,1.409550635,1.405122393,1.401777736,1.399145244,1.397009563,0.091282763,1.1041896,3.1,32.2,550,300,0.33,2.05,2,5,5,3
3.410788033,3.379869043,3.342077117,3.294855903,3.234226439,3.153671454,3.041855593,2.877820612,2.622903934,2.241680674,1.87297792,1.698840464,1.642295207,1.621066641,1.61063956,1.604522306,1.600568412,1.597850877,1.595897544,1.594442666,1.593326359,0.304946684,1.447075377,3.1,32.2,550,300,0.33,2.05,2,5,5,3
3.134266065,3.105900732,3.071213272,3.027867405,2.972244665,2.898460251,2.79638458,2.647589383,2.41950104,2.09590551,1.805485839,1.609689736,1.496581423,1.424889968,1.374945881,1.339401506,1.313933164,1.295280903,1.28121924,1.270312208,1.261635947,0.099924153,1.054826563,3.1,38.1,550,300,0.4,2.05,2,5,5,3
